food_id,category_l1_jp,category_l2,food_name_jp,fdc_id,food_name_en,usda_category,confidence,jp_energy_kcal,us_energy_kcal,diff_energy_kcal,jp_protein,us_protein,diff_protein,jp_fat,us_fat,diff_fat,jp_carb,us_carb,diff_carb,jp_fiber,us_fiber,diff_fiber,jp_Ca,us_Ca,diff_Ca,jp_Fe,us_Fe,diff_Fe,jp_K,us_K,diff_K,jp_Zn,us_Zn,diff_Zn,jp_vit_C,us_vit_C,diff_vit_C,jp_vit_A_RAE,us_vit_A_RAE,diff_vit_A_RAE,jp_vit_B1,us_vit_B1,diff_vit_B1,jp_vit_B2,us_vit_B2,diff_vit_B2,jp_vit_D,us_vit_D,diff_vit_D,jp_vit_B12,us_vit_B12,diff_vit_B12,jp_salt_eq,us_salt_eq,diff_salt_eq
11029,肉類,畜肉類,＜畜肉類＞　うし　［和牛肉］　ヒレ　赤肉　生,171732,"Beef, Australian, imported, Wagyu, loin, tenderloin steak/roast, boneless, separable lean and fat, Aust. marble score 4/5, raw",Beef Products,high,207.0,206,-1.0,19.1,19.7,0.6,13.8,14.1,0.3,0.3,,,0.0,0.0,0.0,3.0,4.0,1.0,2.5,2.2,-0.3,340.0,,,4.2,,,1.0,0.0,-1.0,,1.0,,0.09,,,0.24,,,0.0,,,1.6,,,0.1,0.16,0.06
11030,肉類,畜肉類,＜畜肉類＞　うし　［乳用肥育牛肉］　かた　脂身つき　生,168672,"Beef, chuck, blade roast, separable lean and fat, trimmed to 1/8"" fat, select, raw",Beef Products,high,231.0,230,-1.0,17.1,17.4,0.3,18.0,17.3,-0.7,0.3,,,0.0,0.0,0.0,4.0,10.0,6.0,2.1,2.07,-0.03,290.0,276,-14.0,4.5,5.07,0.57,1.0,0.0,-1.0,1.0,,,0.08,0.1,0.02,0.2,0.17,-0.03,0.0,,,2.8,3.44,0.64,0.2,0.175,-0.025
11034,肉類,畜肉類,＜畜肉類＞　うし　［乳用肥育牛肉］　かたロース　脂身つき　生,169508,"Beef, rib, large end (ribs 6-9), separable lean and fat, trimmed to 1/8"" fat, select, raw",Beef Products,high,295.0,295,0.0,16.2,16.5,0.3,24.7,24.8,0.1,0.2,,,0.0,0.0,0.0,4.0,8.0,4.0,0.9,1.74,0.84,260.0,266,6.0,4.7,3.84,-0.86,1.0,0.0,-1.0,3.0,0.0,-3.0,0.06,0.08,0.02,0.17,0.14,-0.03,0.1,,,1.7,2.75,1.05,0.1,0.142,0.042
11036,肉類,畜肉類,＜畜肉類＞　うし　［乳用肥育牛肉］　かたロース　赤肉　生,170833,"Beef, chuck eye Country-Style ribs, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",Beef Products,high,196.0,196,0.0,19.1,19.1,0.0,12.7,13.3,0.6,0.2,,,0.0,0.0,0.0,4.0,14.0,10.0,2.4,1.97,-0.43,310.0,271,-39.0,5.7,5.89,0.19,1.0,0.0,-1.0,,4.0,,0.07,0.07,0.0,0.2,0.157,-0.043,0.1,0.1,0.0,2.0,2.8,0.8,0.1,0.196,0.096
11038,肉類,畜肉類,＜畜肉類＞　うし　［乳用肥育牛肉］　リブロース　脂身つき　焼き,168613,"Beef, rib, shortribs, separable lean and fat, choice, cooked, braised",Beef Products,high,457.0,471,14.0,20.4,21.6,1.2,42.3,42.0,-0.3,0.3,,,0.0,0.0,0.0,4.0,12.0,8.0,1.4,2.31,0.91,290.0,224,-66.0,5.3,4.88,-0.42,1.0,0.0,-1.0,10.0,0.0,-10.0,0.07,0.05,-0.02,0.17,0.15,-0.02,0.1,0.7,0.6,1.4,2.62,1.22,0.1,0.127,0.027
11041,肉類,畜肉類,＜畜肉類＞　うし　［乳用肥育牛肉］　リブロース　赤肉　生,173402,"Beef, rib eye steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, all grades, raw",Beef Products,high,230.0,228,-2.0,18.8,19.3,0.5,16.4,16.7,0.3,0.3,0.12,-0.18,0.0,0.0,0.0,4.0,8.0,4.0,2.1,1.81,-0.29,300.0,246,-54.0,5.2,4.96,-0.24,2.0,0.0,-2.0,4.0,4.0,0.0,0.06,0.099,0.039,0.17,0.244,0.074,0.2,0.1,-0.1,1.3,1.73,0.43,0.1,0.132,0.032
11044,肉類,畜肉類,＜畜肉類＞　うし　［乳用肥育牛肉］　サーロイン　皮下脂肪なし　生,169509,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, all grades, raw",Beef Products,high,253.0,254,1.0,18.4,19.3,0.9,19.3,19.1,-0.2,0.5,,,0.0,0.0,0.0,4.0,23.0,19.0,0.8,1.39,0.59,300.0,295,-5.0,3.3,3.33,0.03,1.0,0.0,-1.0,2.0,0.0,-2.0,0.06,0.06,0.0,0.11,0.093,-0.017,0.0,,,0.8,1.0,0.2,0.1,0.124,0.024
11046,肉類,畜肉類,＜畜肉類＞　うし　［乳用肥育牛肉］　ばら　脂身つき　生,169439,"Beef, rib, shortribs, separable lean and fat, choice, raw",Beef Products,high,381.0,390,9.0,12.8,14.4,1.6,37.3,36.2,-1.1,0.3,0.4,0.1,0.0,0.0,0.0,3.0,9.0,6.0,1.4,1.55,0.15,190.0,232,42.0,2.8,3.16,0.36,1.0,0.0,-1.0,2.0,0.0,-2.0,0.05,0.071,0.021,0.12,0.118,-0.002,0.0,,,1.9,2.56,0.66,0.1,0.124,0.024
11048,肉類,畜肉類,＜畜肉類＞　うし　［乳用肥育牛肉］　もも　皮下脂肪なし　生,168743,"Beef, brisket, flat half, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",Beef Products,high,169.0,169,0.0,20.5,20.2,-0.3,9.2,9.86,0.66,0.4,,,0.0,0.0,0.0,4.0,13.0,9.0,1.3,1.98,0.68,340.0,349,9.0,4.7,4.93,0.23,1.0,0.0,-1.0,0.0,4.0,4.0,0.08,0.07,-0.01,0.21,0.154,-0.056,0.0,0.1,0.1,1.2,1.68,0.48,0.1,0.201,0.101
11052,肉類,畜肉類,＜畜肉類＞　うし　［乳用肥育牛肉］　もも　脂身　生,171730,"Beef, Australian, imported, Wagyu, external fat, Aust. marble score 4/5, raw",Beef Products,high,594.0,596,2.0,5.1,6.54,1.44,63.8,63.3,-0.5,0.2,,,0.0,0.0,0.0,2.0,2.0,0.0,1.1,1.0,-0.1,140.0,,,0.7,,,1.0,0.0,-1.0,0.0,22.0,22.0,0.03,,,0.03,,,0.0,,,0.4,,,0.1,0.094,-0.006
11055,肉類,畜肉類,＜畜肉類＞　うし　［乳用肥育牛肉］　そともも　赤肉　生,173971,"Beef, Australian, imported, grass-fed, round, bottom round steak/roast, boneless, separable lean only, raw",Beef Products,high,131.0,130,-1.0,21.3,21.4,0.1,4.6,4.93,0.33,0.7,,,0.0,0.0,0.0,4.0,4.0,0.0,2.4,2.11,-0.29,360.0,,,3.8,,,1.0,0.0,-1.0,,0.0,,0.09,,,0.21,,,0.0,,,1.9,,,0.2,0.18,-0.02
11058,肉類,畜肉類,＜畜肉類＞　うし　［乳用肥育牛肉］　ランプ　赤肉　生,174058,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, choice, raw",Beef Products,high,142.0,140,-2.0,22.0,22.2,0.2,5.3,4.96,-0.34,0.7,,,0.0,0.0,0.0,4.0,19.0,15.0,2.7,2.06,-0.64,340.0,341,1.0,4.4,4.16,-0.24,2.0,0.0,-2.0,,0.0,,0.1,0.093,-0.007,0.23,0.16,-0.07,0.0,,,1.9,1.85,-0.05,0.2,0.142,-0.058
11067,肉類,畜肉類,＜畜肉類＞　うし　［輸入牛肉］　リブロース　脂身つき　生,173404,"Beef, rib eye steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, select, raw",Beef Products,high,212.0,208,-4.0,20.1,20.1,0.0,14.2,14.1,-0.1,0.4,,,0.0,0.0,0.0,4.0,7.0,3.0,2.2,1.72,-0.48,330.0,268,-62.0,4.7,5.13,0.43,2.0,0.0,-2.0,2.0,5.0,3.0,0.08,0.088,0.008,0.16,0.239,0.079,0.4,0.1,-0.3,1.3,1.66,0.36,0.1,0.132,0.032
11069,肉類,畜肉類,＜畜肉類＞　うし　［輸入牛肉］　リブロース　赤肉　生,170839,"Beef, rib eye steak/roast, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, raw",Beef Products,high,163.0,156,-7.0,21.7,22.0,0.3,8.2,7.54,-0.66,0.4,,,0.0,0.0,0.0,4.0,6.0,2.0,2.3,1.94,-0.36,350.0,276,-74.0,5.2,5.67,0.47,2.0,0.0,-2.0,0.0,2.0,2.0,0.09,0.115,0.025,0.17,0.271,0.101,0.2,0.1,-0.1,1.5,1.87,0.37,0.1,0.142,0.042
11070,肉類,畜肉類,＜畜肉類＞　うし　［輸入牛肉］　リブロース　脂身　生,173967,"Beef, Australian, imported, Wagyu, external fat, Aust. marble score 9, raw",Beef Products,high,653.0,639,-14.0,5.7,5.54,-0.16,66.7,68.1,1.4,0.1,0.97,0.87,0.0,0.0,0.0,1.0,4.0,3.0,1.1,0.81,-0.29,130.0,,,1.1,,,0.0,0.0,0.0,17.0,22.0,5.0,0.01,,,0.02,,,2.2,,,0.3,,,0.0,0.109,0.109
11072,肉類,畜肉類,＜畜肉類＞　うし　［輸入牛肉］　サーロイン　皮下脂肪なし　生,168719,"Beef, loin, top loin, separable lean and fat, trimmed to 1/8"" fat, select, raw",Beef Products,high,218.0,224,6.0,19.1,20.6,1.5,14.9,15.0,0.1,0.4,,,0.0,0.0,0.0,4.0,23.0,19.0,1.3,1.47,0.17,320.0,313,-7.0,3.4,3.45,0.05,1.0,0.0,-1.0,3.0,0.0,-3.0,0.06,0.074,0.014,0.13,0.112,-0.018,0.4,,,0.7,0.98,0.28,0.1,0.132,0.032
11073,肉類,畜肉類,＜畜肉類＞　うし　［輸入牛肉］　サーロイン　赤肉　生,171734,"Beef, Australian, imported, grass-fed, loin, top sirloin cap-off steak/roast, boneless, separable lean only, raw",Beef Products,high,127.0,122,-5.0,22.0,21.9,-0.1,3.8,3.87,0.07,0.5,,,0.0,0.0,0.0,4.0,5.0,1.0,2.2,2.53,0.33,360.0,,,3.9,,,2.0,0.0,-2.0,,0.0,,0.06,,,0.16,,,0.0,,,0.8,,,0.1,0.152,0.052
11075,肉類,畜肉類,＜畜肉類＞　うし　［輸入牛肉］　もも　脂身つき　生,168646,"Beef, round, tip round, roast, separable lean and fat, trimmed to 0"" fat, choice, raw",Beef Products,high,148.0,156,8.0,19.6,20.2,0.6,7.5,7.73,0.23,0.4,,,0.0,0.0,0.0,3.0,15.0,12.0,2.4,1.78,-0.62,310.0,309,-1.0,3.8,3.68,-0.12,1.0,0.0,-1.0,2.0,0.0,-2.0,0.08,0.077,-0.003,0.19,0.139,-0.051,0.2,,,1.5,1.71,0.21,0.1,0.13,0.03
11079,肉類,畜肉類,＜畜肉類＞　うし　［輸入牛肉］　そともも　脂身つき　生,169487,"Beef, composite of trimmed retail cuts, separable lean and fat, trimmed to 1/8"" fat, select, raw",Beef Products,high,197.0,193,-4.0,18.7,19.1,0.4,12.7,12.4,-0.3,0.3,,,0.0,0.0,0.0,4.0,17.0,13.0,1.1,1.52,0.42,320.0,279,-41.0,2.9,3.84,0.94,1.0,0.0,-1.0,6.0,2.0,-4.0,0.06,0.074,0.014,0.16,0.146,-0.014,0.3,0.0,-0.3,1.3,1.27,-0.03,0.1,0.13,0.03
11080,肉類,畜肉類,＜畜肉類＞　うし　［輸入牛肉］　そともも　皮下脂肪なし　生,168736,"Beef, bottom sirloin, tri-tip roast, separable lean and fat, trimmed to 0"" fat, choice, raw",Beef Products,high,178.0,174,-4.0,19.3,20.6,1.3,10.5,9.51,-0.99,0.3,,,0.0,0.0,0.0,4.0,25.0,21.0,1.0,1.47,0.47,330.0,313,-17.0,3.0,3.61,0.61,1.0,0.0,-1.0,4.0,0.0,-4.0,0.06,0.055,-0.005,0.17,0.087,-0.083,0.3,,,1.4,1.15,-0.25,0.1,0.13,0.03
11083,肉類,畜肉類,＜畜肉類＞　うし　［輸入牛肉］　ランプ　皮下脂肪なし　生,171235,"Beef, rib eye steak/roast, bone-in, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",Beef Products,high,174.0,173,-1.0,19.7,20.9,1.2,9.8,9.97,0.17,0.5,,,0.0,0.0,0.0,4.0,9.0,5.0,1.1,1.95,0.85,330.0,270,-60.0,3.7,4.77,1.07,1.0,0.0,-1.0,4.0,2.0,-2.0,0.1,0.1,0.0,0.26,0.278,0.018,0.3,0.1,-0.2,2.0,1.93,-0.07,0.1,0.165,0.065
11084,肉類,畜肉類,＜畜肉類＞　うし　［輸入牛肉］　ランプ　赤肉　生,171757,"Beef, round, top round steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",Beef Products,high,112.0,121,9.0,21.6,23.6,2.0,2.4,2.94,0.54,0.5,,,0.0,0.0,0.0,4.0,13.0,9.0,2.6,2.34,-0.26,360.0,313,-47.0,4.1,3.7,-0.4,1.0,0.0,-1.0,,2.0,,0.11,0.064,-0.046,0.29,0.236,-0.054,0.2,0.0,-0.2,2.3,1.64,-0.66,0.1,0.137,0.037
11088,肉類,畜肉類,＜畜肉類＞　うし　［子牛肉］　もも　皮下脂肪なし　生,175269,"Veal, leg (top round), separable lean only, raw","Lamb, Veal, and Game Products",high,107.0,107,0.0,21.2,21.3,0.1,2.1,1.76,-0.34,0.2,,,0.0,0.0,0.0,5.0,5.0,0.0,1.3,0.8,-0.5,390.0,372,-18.0,2.3,2.34,0.04,1.0,0.0,-1.0,,0.0,,0.08,0.08,0.0,0.16,0.28,0.12,0.0,,,0.8,1.05,0.25,0.1,0.163,0.063
11090,肉類,畜肉類,＜畜肉類＞　うし　［副生物］　舌　生,174737,"Beef, New Zealand, imported, variety meats and by-products, tongue, cooked, boiled",Beef Products,high,318.0,271,-47.0,13.3,18.3,5.0,29.7,20.3,-9.4,0.2,3.68,3.48,0.0,0.0,0.0,3.0,5.0,2.0,2.0,2.52,0.52,230.0,189,-41.0,2.8,4.2,1.4,1.0,0.0,-1.0,5.0,12.0,7.0,0.1,0.059,-0.041,0.23,0.227,-0.003,0.0,0.3,0.3,3.8,3.95,0.15,0.2,0.145,-0.055
11091,肉類,畜肉類,＜畜肉類＞　うし　［副生物］　心臓　生,172527,"Lamb, variety meats and by-products, heart, raw","Lamb, Veal, and Game Products",high,128.0,122,-6.0,16.5,16.5,0.0,6.2,5.68,-0.52,0.1,0.21,0.11,0.0,0.0,0.0,5.0,6.0,1.0,3.3,4.6,1.3,260.0,316,56.0,2.1,1.87,-0.23,4.0,5.0,1.0,,0.0,,0.42,0.37,-0.05,0.9,0.99,0.09,0.0,,,12.0,10.2,-1.8,0.2,0.226,0.026
11097,肉類,畜肉類,＜畜肉類＞　うし　［副生物］　第四胃　ゆで,173092,"Beef, New Zealand, imported, sweetbread, cooked, boiled",Beef Products,high,308.0,318,10.0,11.1,12.5,1.4,28.7,29.8,1.1,0.0,,,0.0,0.0,0.0,8.0,4.0,-4.0,1.8,1.12,-0.68,51.0,258,207.0,1.4,1.2,-0.2,0.0,0.0,0.0,,19.0,,0.05,0.077,0.027,0.14,0.114,-0.026,0.2,0.6,0.4,3.6,1.5,-2.1,0.1,0.132,0.032
11100,肉類,畜肉類,＜畜肉類＞　うし　［副生物］　直腸　生,170599,"Beef, variety meats and by-products, tripe, raw",Beef Products,high,106.0,85.0,-21.0,11.6,12.1,0.5,6.4,3.69,-2.71,0.0,,,0.0,0.0,0.0,9.0,69.0,60.0,0.6,0.59,-0.01,190.0,67.0,-123.0,1.7,1.42,-0.28,6.0,0.0,-6.0,,0.0,,0.05,0.0,-0.05,0.15,0.064,-0.086,0.0,0.0,0.0,1.7,1.39,-0.31,0.2,0.246,0.046
11105,肉類,畜肉類,＜畜肉類＞　うし　［加工品］　コンビーフ缶詰,170200,"Beef, cured, corned beef, brisket, cooked",Beef Products,high,191.0,251,60.0,19.8,18.2,-1.6,12.6,19.0,6.4,1.0,0.47,-0.53,0.0,0.0,0.0,15.0,8.0,-7.0,3.5,1.86,-1.64,110.0,145,35.0,4.1,4.58,0.48,0.0,0.0,0.0,,0.0,,0.02,0.026,0.006,0.14,0.17,0.03,0.0,0.1,0.1,1.3,1.63,0.33,1.8,2.471,0.671
11114,肉類,畜肉類,＜畜肉類＞　しか　あかしか　赤肉　生,174344,"Game meat, moose, raw","Lamb, Veal, and Game Products",high,102.0,102,0.0,22.3,22.2,-0.1,0.9,0.74,-0.16,0.5,,,0.0,0.0,0.0,4.0,5.0,1.0,3.1,3.21,0.11,350.0,317,-33.0,3.1,2.8,-0.3,1.0,4.0,3.0,0.0,0.0,0.0,0.21,0.06,-0.15,0.35,0.27,-0.08,,,,0.6,,,0.1,0.165,0.065
11121,肉類,畜肉類,＜畜肉類＞　ぶた　［大型種肉］　かたロース　赤肉　生,167845,"Pork, fresh, shoulder, whole, separable lean only, raw",Pork Products,high,146.0,148,2.0,19.7,19.6,-0.1,7.1,7.14,0.04,0.1,,,0.0,0.0,0.0,4.0,14.0,10.0,1.1,1.22,0.12,340.0,341,1.0,3.2,3.14,-0.06,2.0,0.8,-1.2,,2.0,,0.72,0.884,0.164,0.28,0.314,0.034,0.2,,,0.4,0.84,0.44,0.2,0.193,-0.007
11122,肉類,畜肉類,＜畜肉類＞　ぶた　［大型種肉］　かたロース　脂身　生,168269,"Pork, fresh, variety meats and by-products, jowl, raw",Pork Products,high,644.0,655,11.0,5.4,6.38,0.98,69.1,69.6,0.5,0.0,,,0.0,0.0,0.0,2.0,4.0,2.0,0.4,0.42,0.02,110.0,148,38.0,0.6,0.84,0.24,1.0,0.0,-1.0,0.0,3.0,3.0,0.23,0.386,0.156,0.05,0.236,0.186,0.7,,,0.5,0.82,0.32,0.1,0.064,-0.036
11125,肉類,畜肉類,＜畜肉類＞　ぶた　［大型種肉］　ロース　脂身つき　ゆで,168300,"Pork, fresh, backribs, separable lean and fat, cooked, roasted",Pork Products,high,299.0,292,-7.0,23.9,23.0,-0.9,23.4,21.5,-1.9,0.3,,,0.0,0.0,0.0,5.0,46.0,41.0,0.4,0.92,0.52,180.0,240,60.0,2.2,3.07,0.87,,0.0,,0.0,6.0,6.0,0.54,0.46,-0.08,0.16,0.331,0.171,0.1,1.2,1.1,0.6,0.74,0.14,0.1,0.239,0.139
11127,肉類,畜肉類,＜畜肉類＞　ぶた　［大型種肉］　ロース　赤肉　生,168302,"Pork, fresh, loin, center rib (chops or roasts), boneless, separable lean only, raw",Pork Products,high,140.0,152,12.0,22.7,21.8,-0.9,5.1,6.48,1.38,0.3,,,0.0,0.0,0.0,5.0,5.0,0.0,0.7,0.77,0.07,360.0,421,61.0,1.9,1.69,-0.21,1.0,0.3,-0.7,,2.0,,0.8,0.856,0.056,0.18,0.268,0.088,0.1,0.6,0.5,0.3,0.53,0.23,0.1,0.114,0.014
11131,肉類,畜肉類,＜畜肉類＞　ぶた　［大型種肉］　もも　皮下脂肪なし　生,168224,"Pork, fresh, leg (ham), whole, separable lean only, raw",Pork Products,high,138.0,136,-2.0,21.5,20.5,-1.0,5.4,5.41,0.01,0.2,,,0.0,0.0,0.0,4.0,6.0,2.0,0.7,1.01,0.31,360.0,369,9.0,2.1,2.27,0.17,1.0,0.9,-0.1,0.0,2.0,2.0,0.94,0.875,-0.065,0.22,0.228,0.008,0.1,0.6,0.5,0.3,0.71,0.41,0.1,0.14,0.04
11132,肉類,畜肉類,＜畜肉類＞　ぶた　［大型種肉］　もも　皮下脂肪なし　焼き,168313,"Pork, fresh, loin, tenderloin, separable lean only, cooked, broiled",Pork Products,high,186.0,187,1.0,30.2,30.4,0.2,6.7,6.33,-0.37,0.3,,,0.0,0.0,0.0,5.0,5.0,0.0,1.0,1.43,0.43,450.0,451,1.0,3.1,2.95,-0.15,1.0,1.0,0.0,0.0,2.0,2.0,1.19,0.988,-0.202,0.28,0.387,0.107,0.1,,,0.5,1.0,0.5,0.1,0.165,0.065
11139,肉類,畜肉類,＜畜肉類＞　ぶた　［大型種肉］　そともも　脂身　生,168221,"Pork, fresh, separable fat, cooked",Pork Products,high,631.0,626,-5.0,6.6,7.06,0.46,67.2,66.1,-1.1,0.0,,,0.0,0.0,0.0,1.0,22.0,21.0,0.5,0.46,-0.04,130.0,125,-5.0,0.4,0.75,0.35,1.0,0.0,-1.0,0.0,24.0,24.0,0.27,0.21,-0.06,0.05,0.2,0.15,0.4,1.8,1.4,0.4,0.54,0.14,0.1,0.142,0.042
11140,肉類,畜肉類,＜畜肉類＞　ぶた　［大型種肉］　ヒレ　赤肉　生,168312,"Pork, fresh, loin, tenderloin, separable lean and fat, raw",Pork Products,high,118.0,120,2.0,22.2,20.6,-1.6,3.3,3.53,0.23,0.3,,,0.0,0.0,0.0,3.0,6.0,3.0,0.9,0.97,0.07,430.0,393,-37.0,2.2,1.87,-0.33,1.0,0.0,-1.0,0.0,0.0,0.0,1.32,0.982,-0.338,0.25,0.337,0.087,0.3,0.3,0.0,0.5,0.52,0.02,0.1,0.132,0.032
11141,肉類,畜肉類,＜畜肉類＞　ぶた　［中型種肉］　かた　脂身つき　生,167843,"Pork, fresh, shoulder, whole, separable lean and fat, raw",Pork Products,high,224.0,236,12.0,18.3,17.2,-1.1,16.8,18.0,1.2,0.0,,,0.0,0.0,0.0,4.0,15.0,11.0,0.5,1.05,0.55,320.0,302,-18.0,3.0,2.7,-0.3,1.0,0.7,-0.3,0.0,2.0,2.0,0.7,0.767,0.067,0.22,0.275,0.055,,1.7,,0.3,0.74,0.44,0.1,0.165,0.065
11142,肉類,畜肉類,＜畜肉類＞　ぶた　［中型種肉］　かた　皮下脂肪なし　生,168316,"Pork, fresh, composite of trimmed retail cuts (loin and shoulder blade), separable lean and fat, raw",Pork Products,high,172.0,177,5.0,19.7,20.1,0.4,10.4,10.1,-0.3,0.0,,,0.0,0.0,0.0,5.0,16.0,11.0,0.5,0.74,0.24,350.0,345,-5.0,3.3,2.01,-1.29,1.0,0.1,-0.9,0.0,2.0,2.0,0.75,0.582,-0.168,0.24,0.238,-0.002,,0.5,,0.3,0.64,0.34,0.1,0.137,0.037
11143,肉類,畜肉類,＜畜肉類＞　ぶた　［中型種肉］　かた　赤肉　生,168258,"Pork, fresh, shoulder, arm picnic, separable lean only, raw",Pork Products,high,113.0,120,7.0,21.4,20.3,-1.1,3.1,3.77,0.67,0.0,,,0.0,0.0,0.0,5.0,11.0,6.0,1.2,0.62,-0.58,380.0,427,47.0,3.6,2.41,-1.19,2.0,0.0,-2.0,,2.0,,0.82,0.655,-0.165,0.27,0.272,0.002,0.0,0.6,0.6,0.3,0.55,0.25,0.2,0.229,0.029
11146,肉類,畜肉類,＜畜肉類＞　ぶた　［中型種肉］　かたロース　皮下脂肪なし　生,167888,"Pork, fresh, composite of trimmed retail cuts (leg, loin, shoulder, and spareribs), separable lean and fat, raw",Pork Products,high,212.0,216,4.0,18.5,19.0,0.5,15.0,15.0,0.0,0.0,,,0.0,0.0,0.0,4.0,19.0,15.0,0.6,0.86,0.26,330.0,335,5.0,3.4,2.01,-1.39,1.0,0.5,-0.5,0.0,2.0,2.0,0.74,0.841,0.101,0.25,0.254,0.004,,,,0.4,0.66,0.26,0.1,0.14,0.04
11150,肉類,畜肉類,＜畜肉類＞　ぶた　［中型種肉］　ロース　皮下脂肪なし　生,168286,"Pork, fresh, loin, center loin (chops), boneless, separable lean and fat, raw",Pork Products,high,203.0,201,-2.0,20.6,21.1,0.5,13.1,13.0,-0.1,0.2,,,0.0,0.0,0.0,4.0,9.0,5.0,0.2,0.48,0.28,340.0,345,5.0,1.8,1.31,-0.49,1.0,0.0,-1.0,0.0,5.0,5.0,0.86,0.615,-0.245,0.14,0.203,0.063,0.1,0.3,0.2,0.3,0.43,0.13,0.1,0.208,0.108
11151,肉類,畜肉類,＜畜肉類＞　ぶた　［中型種肉］　ロース　赤肉　生,168263,"Pork, fresh, loin, center loin (chops), boneless, separable lean only, raw",Pork Products,high,131.0,123,-8.0,22.9,23.8,0.9,4.1,3.09,-1.01,0.2,,,0.0,0.0,0.0,4.0,6.0,2.0,0.6,0.48,-0.12,380.0,386,6.0,2.0,1.42,-0.58,1.0,0.0,-1.0,,1.0,,0.96,0.69,-0.27,0.15,0.203,0.053,0.1,0.6,0.5,0.3,0.41,0.11,0.1,0.221,0.121
11152,肉類,畜肉類,＜畜肉類＞　ぶた　［中型種肉］　ロース　脂身　生,167811,"Pork, fresh, backfat, raw",Pork Products,high,716.0,812,96.0,4.1,2.92,-1.18,77.7,88.7,11.0,0.0,,,0.0,0.0,0.0,1.0,2.0,1.0,0.2,0.18,-0.02,82.0,65.0,-17.0,0.3,0.37,0.07,1.0,0.1,-0.9,0.0,5.0,5.0,0.19,0.084,-0.106,0.04,0.051,0.011,0.1,3.1,3.0,0.4,0.18,-0.22,0.0,0.028,0.028
11153,肉類,畜肉類,＜畜肉類＞　ぶた　［中型種肉］　ばら　脂身つき　生,168219,"Pork, fresh, carcass, separable lean and fat, raw",Pork Products,high,398.0,376,-22.0,13.4,13.9,0.5,39.0,35.1,-3.9,0.0,,,0.0,0.0,0.0,3.0,19.0,16.0,0.6,0.69,0.09,220.0,253,33.0,1.6,1.59,-0.01,1.0,0.4,-0.6,,2.0,,0.45,0.595,0.145,0.11,0.207,0.097,0.1,,,0.3,0.61,0.31,0.1,0.107,0.007
11158,肉類,畜肉類,＜畜肉類＞　ぶた　［中型種肉］　そともも　脂身つき　生,168222,"Pork, fresh, leg (ham), whole, separable lean and fat, raw",Pork Products,high,252.0,245,-7.0,18.0,17.4,-0.6,19.6,18.9,-0.7,0.2,,,0.0,0.0,0.0,4.0,5.0,1.0,0.6,0.85,0.25,320.0,315,-5.0,2.2,1.93,-0.27,1.0,0.7,-0.3,0.0,0.0,0.0,0.7,0.736,0.036,0.18,0.2,0.02,,0.5,,0.3,0.63,0.33,0.1,0.119,0.019
11163,肉類,畜肉類,＜畜肉類＞　ぶた　［ひき肉］　生,167810,"Pork, fresh, composite of trimmed leg, loin, shoulder, and spareribs, (includes cuts to be cured), separable lean and fat, raw",Pork Products,high,209.0,211,2.0,17.7,18.2,0.5,16.1,14.8,-1.3,0.1,,,0.0,0.0,0.0,6.0,11.0,5.0,1.0,0.89,-0.11,290.0,319,29.0,2.8,2.27,-0.53,1.0,0.3,-0.7,0.0,1.0,1.0,0.69,0.622,-0.068,0.22,0.255,0.035,0.4,0.7,0.3,0.6,0.67,0.07,0.1,0.145,0.045
11164,肉類,畜肉類,＜畜肉類＞　ぶた　［副生物］　舌　生,168275,"Pork, fresh, variety meats and by-products, tongue, raw",Pork Products,high,205.0,225,20.0,15.9,16.3,0.4,15.2,17.2,2.0,0.1,,,0.0,0.0,0.0,8.0,16.0,8.0,2.3,3.35,1.05,220.0,243,23.0,2.0,3.01,1.01,3.0,4.4,1.4,,0.0,,0.37,0.49,0.12,0.43,0.485,0.055,2.0,,,2.2,2.84,0.64,0.2,0.279,0.079
11165,肉類,畜肉類,＜畜肉類＞　ぶた　［副生物］　心臓　生,168267,"Pork, fresh, variety meats and by-products, heart, raw",Pork Products,high,118.0,118,0.0,16.2,17.3,1.1,5.0,4.36,-0.64,0.1,1.33,1.23,0.0,0.0,0.0,5.0,5.0,0.0,3.5,4.68,1.18,270.0,294,24.0,1.7,2.8,1.1,4.0,5.3,1.3,,8.0,,0.38,0.613,0.233,0.95,1.18,0.23,0.7,,,2.5,3.79,1.29,0.2,0.142,-0.058
